Medicine ID,Order ID,Name,Description,Batch Number,Order Date,Quantity of Order,Current Stage,Current Stage Location,Days in Current Stage,Expiry Date,Days to Expiry,Retailer Location,Retailer ID,Distributor Location,Distributor ID,Manufacturer Location,Manufacturer ID,Raw Material Supplier Location,RMS ID,Stock at Distributor,Stock Status,Sales Quantity,Sale Date,Order Shortfall,Expiry Risk Score,Turn Over Ratio,Supply Chain Velocity,Stage Transition Time,Time to Critical,Predicted Expiry Waste,Anomaly Score,Lead Time,RMS ID,Manufacturer ID,Distributor ID,Retailer ID
M-1003,O-59727,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-9954,2020-10-14,30630,Dis,Chennai,9,2022-02-18,-1028.0,Kolkata,RET-6,Chennai,DIS-9,Mumbai,MAN-8,Hyderabad,RMS-4,27905,Understock,0.0,2022-03-23,2725,-27.144941634241246,0.0,525,9,17905,0.0,2725,525,RMS-4,MAN-8,DIS-9,RET-6
M-1008,O-44916,Dolo 650,Brand of paracetamol for pain & fever.,B-6921,2021-09-28,21730,Man,Mumbai,15,2023-12-08,-370.0,Mumbai,RET-9,Hyderabad,DIS-8,Mumbai,MAN-8,Chennai,RMS-1,0,0,0.0,2022-04-07,21730,-0.0,0.0,191,15,0,0.0,21730,191,RMS-1,MAN-8,DIS-8,RET-9
M-1013,O-82184,Montelukast,Prevents asthma & seasonal allergies.,B-4893,2020-09-24,7620,Man,Hyderabad,5,2021-08-31,-1199.0,Mumbai,RET-9,Hyderabad,DIS-8,Hyderabad,MAN-6,Bangalore,RMS-3,0,0,0.0,2021-11-21,7620,-0.0,0.0,423,5,0,0.0,7620,423,RMS-3,MAN-6,DIS-8,RET-9
M-1004,O-85619,Azithromycin,Antibiotic for bacterial infections.,B-6614,2020-12-15,58420,Dis,Kolkata,25,2023-10-10,-429.0,Bangalore,RET-2,Kolkata,DIS-1,Mumbai,MAN-8,Chennai,RMS-1,27382,Understock,0.0,2022-06-22,31038,-63.827505827505824,0.0,554,25,17382,0.0,31038,554,RMS-1,MAN-8,DIS-1,RET-2
M-1011,O-31545,Pantoprazole,Treats stomach & esophagus problems.,B-3249,2022-02-12,53320,Man,Delhi,16,2022-09-30,-804.0,Chennai,RET-8,Mumbai,DIS-2,Delhi,MAN-2,Jaipur,RMS-2,0,0,0.0,2022-02-15,53320,-0.0,0.0,3,16,0,0.0,53320,3,RMS-2,MAN-2,DIS-2,RET-8
M-1012,O-11293,Levofloxacin,Antibiotic for bacterial infections.,B-1115,2021-10-04,28310,Man,Kolkata,10,2022-12-14,-729.0,Mumbai,RET-9,Ahmedabad,DIS-7,Kolkata,MAN-9,Lucknow,RMS-5,0,0,0.0,2022-08-27,28310,-0.0,0.0,327,10,0,0.0,28310,327,RMS-5,MAN-9,DIS-7,RET-9
M-1007,O-95903,Cetirizine,Antihistamine for allergy symptoms.,B-7404,2022-10-10,9460,Man,Ahmedabad,17,2024-02-29,-287.0,Kolkata,RET-6,Chennai,DIS-9,Ahmedabad,MAN-7,Jaipur,RMS-2,0,0,0.0,2023-12-27,9460,-0.0,0.0,443,17,0,0.0,9460,443,RMS-2,MAN-7,DIS-9,RET-6
M-1010,O-60743,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-3222,2021-04-07,98310,Dis,Ahmedabad,23,2021-12-21,-1087.0,Pune,RET-4,Ahmedabad,DIS-7,Pune,MAN-3,Kolkata,RMS-10,26032,Optimal,0.0,2024-08-25,72278,-23.94848206071757,0.0,1236,23,16032,0.0,72278,1236,RMS-10,MAN-3,DIS-7,RET-4
M-1002,O-64947,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-6515,2023-04-30,35720,Ret,Chennai,2,2024-02-11,-305.0,Chennai,RET-8,Hyderabad,DIS-8,Kolkata,MAN-9,Kolkata,RMS-10,0,0,4220.0,2023-09-01,35720,-0.0,0.11814109742441209,124,2,0,-2581.6587677725115,35720,124,RMS-10,MAN-9,DIS-8,RET-8
M-1013,O-77206,Montelukast,Prevents asthma & seasonal allergies.,B-5819,2023-02-22,3650,RMS,Ahmedabad,659,2025-04-05,0.0,Chennai,RET-8,Delhi,DIS-4,Ahmedabad,MAN-7,Ahmedabad,RMS-8,0,0,0.0,2024-08-24,3650,0.0,0.0,549,659,0,0.0,3650,549,RMS-8,MAN-7,DIS-4,RET-8
M-1004,O-23968,Azithromycin,Antibiotic for bacterial infections.,B-7816,2023-01-10,57740,Dis,Jaipur,25,2023-12-04,-374.0,Bangalore,RET-2,Jaipur,DIS-5,Bangalore,MAN-1,Pune,RMS-7,45506,Optimal,0.0,2024-02-12,12234,-121.67379679144385,0.0,398,25,35506,0.0,12234,398,RMS-7,MAN-1,DIS-5,RET-2
M-1012,O-46352,Levofloxacin,Antibiotic for bacterial infections.,B-6187,2021-01-22,47610,RMS,Chennai,1420,2023-03-01,0.0,Mumbai,RET-9,Pune,DIS-6,Ahmedabad,MAN-7,Chennai,RMS-1,0,0,0.0,2023-01-27,47610,0.0,0.0,735,1420,0,0.0,47610,735,RMS-1,MAN-7,DIS-6,RET-9
M-1007,O-75128,Cetirizine,Antihistamine for allergy symptoms.,B-7753,2021-10-05,26110,Ret,Delhi,18,2024-08-27,-107.0,Delhi,RET-7,Mumbai,DIS-2,Delhi,MAN-2,Hyderabad,RMS-4,0,0,2200.0,2023-06-13,26110,-0.0,0.08425890463423975,616,18,0,-1269.8954545454546,26110,616,RMS-4,MAN-2,DIS-2,RET-7
M-1000,O-70095,Paracetamol,Relieves fever & mild to moderate pain.,B-6246,2021-08-29,32420,Ret,Kolkata,16,2024-06-27,-168.0,Kolkata,RET-6,Bangalore,DIS-10,Kolkata,MAN-9,Pune,RMS-7,0,0,7740.0,2021-10-29,32420,-0.0,0.23874151758173967,61,16,0,-703.6899224806201,32420,61,RMS-7,MAN-9,DIS-10,RET-6
M-1002,O-11184,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-2250,2023-09-01,5870,Ret,Ahmedabad,17,2025-04-04,113.0,Ahmedabad,RET-1,Hyderabad,DIS-8,Delhi,MAN-2,Ahmedabad,RMS-8,0,0,6080.0,2024-11-26,5870,0.0,1.0357751277683134,452,17,0,109.0970394736842,5870,452,RMS-8,MAN-2,DIS-8,RET-1
M-1010,O-68724,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-9462,2021-05-03,83410,RMS,Mumbai,1319,2022-05-10,0.0,Lucknow,RET-5,Kolkata,DIS-1,Chennai,MAN-5,Mumbai,RMS-6,0,0,0.0,2023-02-15,83410,0.0,0.0,653,1319,0,0.0,83410,653,RMS-6,MAN-5,DIS-1,RET-5
M-1009,O-42827,Cefixime,Antibiotic for respiratory and UTI infections.,B-8132,2020-03-03,40250,Man,Kolkata,18,2022-08-24,-841.0,Delhi,RET-7,Delhi,DIS-4,Kolkata,MAN-9,Jaipur,RMS-2,0,0,0.0,2020-09-04,40250,-0.0,0.0,185,18,0,0.0,40250,185,RMS-2,MAN-9,DIS-4,RET-7
M-1007,O-44317,Cetirizine,Antihistamine for allergy symptoms.,B-5711,2021-08-11,2940,Dis,Lucknow,28,2023-06-25,-536.0,Kolkata,RET-6,Lucknow,DIS-3,Mumbai,MAN-8,Jaipur,RMS-2,21626,Understock,0.0,2021-09-30,-18686,-40.34701492537314,0.0,50,28,11626,0.0,18686,50,RMS-2,MAN-8,DIS-3,RET-6
M-1004,O-48417,Azithromycin,Antibiotic for bacterial infections.,B-6349,2022-10-26,78860,Man,Jaipur,4,2024-04-24,-232.0,Pune,RET-4,Kolkata,DIS-1,Jaipur,MAN-4,Kolkata,RMS-10,0,0,0.0,2024-02-18,78860,-0.0,0.0,480,4,0,0.0,78860,480,RMS-10,MAN-4,DIS-1,RET-4
M-1003,O-63135,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-6809,2024-06-05,114785,Man,Kolkata,2,2026-02-18,433.0,Pune,RET-4,Lucknow,DIS-3,Kolkata,MAN-9,Mumbai,RMS-6,0,0,0.0,2024-12-06,114785,0.0,0.0,184,2,0,0.0,114785,184,RMS-6,MAN-9,DIS-3,RET-4
M-1009,O-93743,Cefixime,Antibiotic for respiratory and UTI infections.,B-5972,2020-05-25,4320,Man,Kolkata,12,2021-05-13,-1309.0,Lucknow,RET-5,Hyderabad,DIS-8,Kolkata,MAN-9,Chennai,RMS-1,0,0,0.0,2021-03-22,4320,-0.0,0.0,301,12,0,0.0,4320,301,RMS-1,MAN-9,DIS-8,RET-5
M-1006,O-13667,Omeprazole,Treats GERD and other stomach issues.,B-6844,2022-05-05,59592,Ret,Jaipur,13,2023-11-28,-380.0,Jaipur,RET-10,Kolkata,DIS-1,Lucknow,MAN-10,Chennai,RMS-1,0,0,4050.0,2023-01-06,59592,-0.0,0.06796214256947242,246,13,0,-5591.3481481481485,59592,246,RMS-1,MAN-10,DIS-1,RET-10
M-1010,O-35794,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-7921,2022-06-02,8450,Man,Pune,9,2024-02-11,-305.0,Kolkata,RET-6,Bangalore,DIS-10,Pune,MAN-3,Pune,RMS-7,0,0,0.0,2024-04-22,8450,-0.0,0.0,690,9,0,0.0,8450,690,RMS-7,MAN-3,DIS-10,RET-6
M-1001,O-46044,Amoxicillin,Antibiotic for bacterial infections.,B-6719,2024-05-08,12420,RMS,Lucknow,218,2026-07-04,0.0,Chennai,RET-8,Delhi,DIS-4,Kolkata,MAN-9,Lucknow,RMS-5,0,0,0.0,2024-07-31,12420,0.0,0.0,84,218,0,0.0,12420,84,RMS-5,MAN-9,DIS-4,RET-8
M-1005,O-94221,Metformin,Controls blood sugar in type 2 diabetes.,B-9156,2020-02-16,12570,RMS,Delhi,1761,2021-03-18,0.0,Ahmedabad,RET-1,Hyderabad,DIS-8,Jaipur,MAN-4,Delhi,RMS-9,0,0,0.0,2024-02-09,12570,0.0,0.0,1454,1761,0,0.0,12570,1454,RMS-9,MAN-4,DIS-8,RET-1
M-1002,O-42174,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-5278,2022-11-24,23260,Dis,Chennai,22,2024-04-30,-226.0,Mumbai,RET-9,Chennai,DIS-9,Lucknow,MAN-10,Jaipur,RMS-2,7811,Understock,0.0,2023-05-30,15449,-34.56194690265487,0.0,187,22,0,0.0,15449,187,RMS-2,MAN-10,DIS-9,RET-9
M-1007,O-97895,Cetirizine,Antihistamine for allergy symptoms.,B-9096,2021-04-28,17410,RMS,Delhi,1324,2023-11-17,0.0,Bangalore,RET-2,Chennai,DIS-9,Delhi,MAN-2,Delhi,RMS-9,0,0,0.0,2023-11-15,17410,0.0,0.0,931,1324,0,0.0,17410,931,RMS-9,MAN-2,DIS-9,RET-2
M-1000,O-64758,Paracetamol,Relieves fever & mild to moderate pain.,B-6810,2020-10-17,74810,Ret,Mumbai,9,2021-04-24,-1328.0,Mumbai,RET-9,Hyderabad,DIS-8,Jaipur,MAN-4,Pune,RMS-7,0,0,1660.0,2023-03-28,74810,-0.0,0.022189546852025132,892,9,0,-59848.0,74810,892,RMS-7,MAN-4,DIS-8,RET-9
M-1007,O-58747,Cetirizine,Antihistamine for allergy symptoms.,B-2662,2020-05-25,89540,Dis,Chennai,28,2022-06-10,-916.0,Hyderabad,RET-3,Chennai,DIS-9,Delhi,MAN-2,Lucknow,RMS-5,8847,Understock,0.0,2021-03-03,80693,-9.658296943231441,0.0,282,28,0,0.0,80693,282,RMS-5,MAN-2,DIS-9,RET-3
M-1006,O-23712,Omeprazole,Treats GERD and other stomach issues.,B-8965,2022-07-24,69550,Ret,Ahmedabad,29,2023-11-06,-402.0,Ahmedabad,RET-1,Mumbai,DIS-2,Lucknow,MAN-10,Kolkata,RMS-10,0,0,5320.0,2024-09-12,69550,-0.0,0.07649173256649892,781,29,0,-5255.4699248120305,69550,781,RMS-10,MAN-10,DIS-2,RET-1
M-1007,O-51148,Cetirizine,Antihistamine for allergy symptoms.,B-4372,2021-09-15,18890,Dis,Hyderabad,22,2022-07-31,-865.0,Lucknow,RET-5,Hyderabad,DIS-8,Ahmedabad,MAN-7,Jaipur,RMS-2,3830,Understock,0.0,2022-03-30,15060,-4.427745664739884,0.0,196,22,0,0.0,15060,196,RMS-2,MAN-7,DIS-8,RET-5
M-1005,O-35187,Metformin,Controls blood sugar in type 2 diabetes.,B-2170,2022-05-01,80600,Dis,Pune,4,2023-01-21,-691.0,Bangalore,RET-2,Pune,DIS-6,Ahmedabad,MAN-7,Jaipur,RMS-2,19974,Optimal,0.0,2024-02-14,60626,-28.905933429811867,0.0,654,4,9974,0.0,60626,654,RMS-2,MAN-7,DIS-6,RET-2
M-1005,O-78502,Metformin,Controls blood sugar in type 2 diabetes.,B-6969,2022-03-14,62766,RMS,Chennai,1004,2023-04-29,0.0,Lucknow,RET-5,Mumbai,DIS-2,Lucknow,MAN-10,Chennai,RMS-1,0,0,0.0,2023-04-19,62766,0.0,0.0,401,1004,0,0.0,62766,401,RMS-1,MAN-10,DIS-2,RET-5
M-1004,O-51925,Azithromycin,Antibiotic for bacterial infections.,B-5666,2022-11-06,39570,RMS,Hyderabad,767,2023-05-11,0.0,Jaipur,RET-10,Ahmedabad,DIS-7,Kolkata,MAN-9,Hyderabad,RMS-4,0,0,0.0,2023-06-17,39570,0.0,0.0,223,767,0,0.0,39570,223,RMS-4,MAN-9,DIS-7,RET-10
M-1010,O-28546,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6882,2022-10-29,78000,Ret,Lucknow,22,2023-08-25,-475.0,Lucknow,RET-5,Ahmedabad,DIS-7,Hyderabad,MAN-6,Ahmedabad,RMS-8,0,0,5460.0,2024-03-18,78000,-0.0,0.07,506,22,0,-6785.714285714285,78000,506,RMS-8,MAN-6,DIS-7,RET-5
M-1007,O-90937,Cetirizine,Antihistamine for allergy symptoms.,B-9151,2024-10-17,36720,Man,Pune,8,2026-03-10,453.0,Ahmedabad,RET-1,Hyderabad,DIS-8,Pune,MAN-3,Delhi,RMS-9,0,0,0.0,2024-12-09,36720,0.0,0.0,53,8,0,0.0,36720,53,RMS-9,MAN-3,DIS-8,RET-1
M-1010,O-51222,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-6452,2020-05-29,45010,Man,Mumbai,24,2022-06-05,-921.0,Mumbai,RET-9,Delhi,DIS-4,Mumbai,MAN-8,Lucknow,RMS-5,0,0,0.0,2024-07-30,45010,-0.0,0.0,1523,24,0,0.0,45010,1523,RMS-5,MAN-8,DIS-4,RET-9
M-1004,O-68372,Azithromycin,Antibiotic for bacterial infections.,B-9644,2021-04-02,17760,RMS,Kolkata,1350,2023-02-08,0.0,Mumbai,RET-9,Mumbai,DIS-2,Jaipur,MAN-4,Kolkata,RMS-10,0,0,0.0,2023-08-07,17760,0.0,0.0,857,1350,0,0.0,17760,857,RMS-10,MAN-4,DIS-2,RET-9
M-1013,O-38750,Montelukast,Prevents asthma & seasonal allergies.,B-7827,2022-08-12,65580,RMS,Mumbai,853,2023-03-20,0.0,Ahmedabad,RET-1,Bangalore,DIS-10,Mumbai,MAN-8,Mumbai,RMS-6,0,0,0.0,2022-10-28,65580,0.0,0.0,77,853,0,0.0,65580,77,RMS-6,MAN-8,DIS-10,RET-1
M-1014,O-16462,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-7956,2022-04-20,15070,RMS,Bangalore,967,2024-10-28,0.0,Bangalore,RET-2,Lucknow,DIS-3,Hyderabad,MAN-6,Bangalore,RMS-3,0,0,0.0,2022-12-24,15070,0.0,0.0,248,967,0,0.0,15070,248,RMS-3,MAN-6,DIS-3,RET-2
M-1003,O-97572,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-2255,2023-03-03,53620,Dis,Ahmedabad,2,2023-12-04,-374.0,Mumbai,RET-9,Ahmedabad,DIS-7,Chennai,MAN-5,Pune,RMS-7,1580,Understock,0.0,2023-11-12,52040,-4.224598930481283,0.0,254,2,0,0.0,52040,254,RMS-7,MAN-5,DIS-7,RET-9
M-1002,O-32607,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-2339,2024-10-14,21590,RMS,Chennai,59,2025-06-24,0.0,Delhi,RET-7,Delhi,DIS-4,Ahmedabad,MAN-7,Chennai,RMS-1,0,0,0.0,2024-10-31,21590,0.0,0.0,17,59,0,0.0,21590,17,RMS-1,MAN-7,DIS-4,RET-7
M-1012,O-25991,Levofloxacin,Antibiotic for bacterial infections.,B-5236,2022-01-02,18140,Ret,Delhi,10,2022-11-29,-744.0,Delhi,RET-7,Lucknow,DIS-3,Bangalore,MAN-1,Delhi,RMS-9,0,0,930.0,2024-04-02,18140,-0.0,0.051267916207276734,821,10,0,-14512.0,18140,821,RMS-9,MAN-1,DIS-3,RET-7
M-1009,O-25809,Cefixime,Antibiotic for respiratory and UTI infections.,B-2834,2024-11-22,40230,Man,Bangalore,17,2026-05-25,529.0,Kolkata,RET-6,Hyderabad,DIS-8,Bangalore,MAN-1,Hyderabad,RMS-4,0,0,0.0,2024-12-03,40230,0.0,0.0,11,17,0,0.0,40230,11,RMS-4,MAN-1,DIS-8,RET-6
M-1002,O-73993,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-6251,2021-10-24,71180,Ret,Kolkata,8,2023-08-29,-471.0,Kolkata,RET-6,Hyderabad,DIS-8,Bangalore,MAN-1,Pune,RMS-7,0,0,810.0,2023-02-11,71180,-0.0,0.01137960101152009,475,8,0,-41389.851851851854,71180,475,RMS-7,MAN-1,DIS-8,RET-6
M-1014,O-96180,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-6275,2021-06-04,36440,Ret,Delhi,11,2023-03-27,-626.0,Delhi,RET-7,Kolkata,DIS-1,Mumbai,MAN-8,Kolkata,RMS-10,0,0,4840.0,2023-06-08,36440,-0.0,0.132821075740944,734,11,0,-4713.107438016529,36440,734,RMS-10,MAN-8,DIS-1,RET-7
M-1005,O-58598,Metformin,Controls blood sugar in type 2 diabetes.,B-6848,2021-11-18,19060,Man,Kolkata,16,2022-10-20,-784.0,Ahmedabad,RET-1,Chennai,DIS-9,Kolkata,MAN-9,Delhi,RMS-9,0,0,0.0,2024-07-29,19060,-0.0,0.0,984,16,0,0.0,19060,984,RMS-9,MAN-9,DIS-9,RET-1
M-1011,O-22565,Pantoprazole,Treats stomach & esophagus problems.,B-6365,2022-12-03,90730,Man,Lucknow,3,2023-07-18,-513.0,Jaipur,RET-10,Pune,DIS-6,Lucknow,MAN-10,Mumbai,RMS-6,0,0,0.0,2024-10-21,90730,-0.0,0.0,688,3,0,0.0,90730,688,RMS-6,MAN-10,DIS-6,RET-10
M-1005,O-71360,Metformin,Controls blood sugar in type 2 diabetes.,B-6910,2021-12-31,91730,Ret,Ahmedabad,30,2022-12-28,-715.0,Ahmedabad,RET-1,Bangalore,DIS-10,Jaipur,MAN-4,Ahmedabad,RMS-8,0,0,3930.0,2023-06-13,91730,-0.0,0.04284312656709909,529,30,0,-16688.79134860051,91730,529,RMS-8,MAN-4,DIS-10,RET-1
M-1002,O-33124,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-6538,2020-08-09,38760,Man,Hyderabad,30,2022-08-26,-839.0,Hyderabad,RET-3,Chennai,DIS-9,Hyderabad,MAN-6,Mumbai,RMS-6,0,0,0.0,2020-11-03,38760,-0.0,0.0,86,30,0,0.0,38760,86,RMS-6,MAN-6,DIS-9,RET-3
M-1001,O-90727,Amoxicillin,Antibiotic for bacterial infections.,B-4317,2023-06-09,24388,RMS,Hyderabad,552,2024-10-14,0.0,Mumbai,RET-9,Mumbai,DIS-2,Pune,MAN-3,Hyderabad,RMS-4,0,0,0.0,2024-12-09,24388,0.0,0.0,549,552,0,0.0,24388,549,RMS-4,MAN-3,DIS-2,RET-9
M-1004,O-87368,Azithromycin,Antibiotic for bacterial infections.,B-1899,2022-11-22,88460,Ret,Hyderabad,28,2025-04-24,133.0,Hyderabad,RET-3,Pune,DIS-6,Ahmedabad,MAN-7,Lucknow,RMS-5,0,0,8950.0,2023-11-04,88460,0.0,0.1011756726203934,347,28,0,1314.545251396648,88460,347,RMS-5,MAN-7,DIS-6,RET-3
M-1011,O-84559,Pantoprazole,Treats stomach & esophagus problems.,B-6092,2022-01-05,55924,Ret,Lucknow,21,2023-04-07,-615.0,Lucknow,RET-5,Mumbai,DIS-2,Jaipur,MAN-4,Kolkata,RMS-10,0,0,620.0,2022-03-28,55924,-0.0,0.011086474501108648,82,21,0,-55473.0,55924,82,RMS-10,MAN-4,DIS-2,RET-5
M-1014,O-81899,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-1222,2023-08-08,34529,RMS,Mumbai,492,2024-07-21,0.0,Mumbai,RET-9,Chennai,DIS-9,Bangalore,MAN-1,Mumbai,RMS-6,0,0,0.0,2024-03-20,34529,0.0,0.0,225,492,0,0.0,34529,225,RMS-6,MAN-1,DIS-9,RET-9
M-1014,O-22990,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-3306,2022-02-05,57760,Man,Jaipur,25,2024-02-18,-298.0,Bangalore,RET-2,Kolkata,DIS-1,Jaipur,MAN-4,Lucknow,RMS-5,0,0,0.0,2024-03-10,57760,-0.0,0.0,764,25,0,0.0,57760,764,RMS-5,MAN-4,DIS-1,RET-2
M-1007,O-45955,Cetirizine,Antihistamine for allergy symptoms.,B-7623,2023-03-24,37430,Ret,Kolkata,17,2025-10-10,302.0,Kolkata,RET-6,Jaipur,DIS-5,Ahmedabad,MAN-7,Bangalore,RMS-3,0,0,6020.0,2024-09-18,37430,0.0,0.16083355597114615,544,17,0,1877.7176079734218,37430,544,RMS-3,MAN-7,DIS-5,RET-6
M-1002,O-97317,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-2145,2020-11-14,58040,Dis,Bangalore,26,2023-03-13,-640.0,Ahmedabad,RET-1,Bangalore,DIS-10,Bangalore,MAN-1,Mumbai,RMS-6,29268,Understock,0.0,2022-05-23,28772,-45.73125,0.0,555,26,19268,0.0,28772,555,RMS-6,MAN-1,DIS-10,RET-1
M-1013,O-53906,Montelukast,Prevents asthma & seasonal allergies.,B-4831,2021-12-04,72600,Dis,Pune,17,2023-06-05,-556.0,Hyderabad,RET-3,Pune,DIS-6,Ahmedabad,MAN-7,Hyderabad,RMS-4,13288,Understock,0.0,2023-11-15,59312,-23.899280575539567,0.0,711,17,3288,0.0,59312,711,RMS-4,MAN-7,DIS-6,RET-3
M-1006,O-95447,Omeprazole,Treats GERD and other stomach issues.,B-5165,2021-01-04,6540,Dis,Ahmedabad,18,2021-08-04,-1226.0,Bangalore,RET-2,Ahmedabad,DIS-7,Ahmedabad,MAN-7,Chennai,RMS-1,43298,Understock,0.0,2024-04-16,-36758,-35.31647634584013,0.0,1198,18,33298,0.0,36758,1198,RMS-1,MAN-7,DIS-7,RET-2
M-1013,O-63810,Montelukast,Prevents asthma & seasonal allergies.,B-5540,2022-08-17,66650,Dis,Chennai,18,2025-07-27,227.0,Delhi,RET-7,Chennai,DIS-9,Chennai,MAN-5,Kolkata,RMS-10,19990,Understock,0.0,2024-09-30,46660,88.06167400881057,0.0,775,18,9990,0.0,46660,775,RMS-10,MAN-5,DIS-9,RET-7
M-1005,O-47405,Metformin,Controls blood sugar in type 2 diabetes.,B-3213,2024-10-09,42390,Dis,Mumbai,23,2026-09-14,641.0,Chennai,RET-8,Mumbai,DIS-2,Lucknow,MAN-10,Mumbai,RMS-6,29671,Understock,0.0,2024-11-07,12719,46.28861154446178,0.0,29,23,19671,0.0,12719,29,RMS-6,MAN-10,DIS-2,RET-8
M-1011,O-45301,Pantoprazole,Treats stomach & esophagus problems.,B-5218,2021-04-14,28750,Dis,Hyderabad,16,2023-07-02,-529.0,Lucknow,RET-5,Hyderabad,DIS-8,Delhi,MAN-2,Jaipur,RMS-2,24038,Understock,0.0,2023-04-23,4712,-45.44045368620038,0.0,739,16,14038,0.0,4712,739,RMS-2,MAN-2,DIS-8,RET-5
M-1008,O-11647,Dolo 650,Brand of paracetamol for pain & fever.,B-2764,2021-06-17,38520,Man,Jaipur,8,2022-07-10,-886.0,Lucknow,RET-5,Kolkata,DIS-1,Jaipur,MAN-4,Bangalore,RMS-3,0,0,0.0,2022-12-22,38520,-0.0,0.0,553,8,0,0.0,38520,553,RMS-3,MAN-4,DIS-1,RET-5
M-1005,O-21975,Metformin,Controls blood sugar in type 2 diabetes.,B-5967,2020-11-12,36110,Ret,Hyderabad,26,2022-12-21,-722.0,Hyderabad,RET-3,Delhi,DIS-4,Lucknow,MAN-10,Lucknow,RMS-5,0,0,1260.0,2024-02-24,36110,-0.0,0.0348933813348103,1199,26,0,-20691.603174603173,36110,1199,RMS-5,MAN-10,DIS-4,RET-3
M-1008,O-10104,Dolo 650,Brand of paracetamol for pain & fever.,B-3437,2022-12-03,32025,Ret,Chennai,17,2024-09-16,-87.0,Chennai,RET-8,Pune,DIS-6,Pune,MAN-3,Delhi,RMS-9,0,0,3050.0,2024-07-07,32025,-0.0,0.09523809523809523,582,17,0,-913.5,32025,582,RMS-9,MAN-3,DIS-6,RET-8
M-1003,O-98946,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-7740,2020-06-15,46004,Man,Chennai,5,2021-10-26,-1143.0,Hyderabad,RET-3,Kolkata,DIS-1,Chennai,MAN-5,Kolkata,RMS-10,0,0,0.0,2023-03-31,46004,-0.0,0.0,1019,5,0,0.0,46004,1019,RMS-10,MAN-5,DIS-1,RET-3
M-1008,O-92425,Dolo 650,Brand of paracetamol for pain & fever.,B-2830,2021-03-25,58550,Ret,Chennai,21,2023-09-20,-449.0,Chennai,RET-8,Ahmedabad,DIS-7,Delhi,MAN-2,Hyderabad,RMS-4,0,0,2440.0,2023-09-15,58550,-0.0,0.04167378309137489,904,21,0,-10774.159836065573,58550,904,RMS-4,MAN-2,DIS-7,RET-8
M-1012,O-43095,Levofloxacin,Antibiotic for bacterial infections.,B-2363,2024-09-23,7060,RMS,Jaipur,80,2026-02-27,0.0,Chennai,RET-8,Kolkata,DIS-1,Ahmedabad,MAN-7,Jaipur,RMS-2,0,0,0.0,2024-10-08,7060,0.0,0.0,15,80,0,0.0,7060,15,RMS-2,MAN-7,DIS-1,RET-8
M-1007,O-15248,Cetirizine,Antihistamine for allergy symptoms.,B-3893,2024-03-08,43050,Man,Chennai,25,2024-12-28,16.0,Jaipur,RET-10,Kolkata,DIS-1,Chennai,MAN-5,Lucknow,RMS-5,0,0,0.0,2024-04-28,43050,0.0,0.0,51,25,0,0.0,43050,51,RMS-5,MAN-5,DIS-1,RET-10
M-1012,O-69692,Levofloxacin,Antibiotic for bacterial infections.,B-7311,2024-11-25,40280,Man,Ahmedabad,22,2025-09-10,272.0,Lucknow,RET-5,Pune,DIS-6,Ahmedabad,MAN-7,Mumbai,RMS-6,0,0,0.0,2024-12-02,40280,0.0,0.0,7,22,0,0.0,40280,7,RMS-6,MAN-7,DIS-6,RET-5
M-1001,O-38699,Amoxicillin,Antibiotic for bacterial infections.,B-3315,2021-02-04,44440,Man,Pune,28,2023-02-14,-667.0,Lucknow,RET-5,Kolkata,DIS-1,Pune,MAN-3,Chennai,RMS-1,0,0,0.0,2021-12-19,44440,-0.0,0.0,318,28,0,0.0,44440,318,RMS-1,MAN-3,DIS-1,RET-5
M-1014,O-38184,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-8475,2021-06-11,99350,RMS,Kolkata,1280,2023-05-01,0.0,Lucknow,RET-5,Hyderabad,DIS-8,Bangalore,MAN-1,Kolkata,RMS-10,0,0,0.0,2023-10-17,99350,0.0,0.0,858,1280,0,0.0,99350,858,RMS-10,MAN-1,DIS-8,RET-5
