Medicine ID,Order ID,Name,Description,Batch Number,Order Date,Quantity of Order,Current Stage,Current Stage Location,Days in Current Stage,Expiry Date,Days to Expiry,Retailer Location,Retailer ID,Distributor Location,Distributor ID,Manufacturer Location,Manufacturer ID,Raw Material Supplier Location,RMS ID,Stock at Distributor,Stock Status,Sales Quantity,Sale Date,Order Shortfall,Expiry Risk Score,Turn Over Ratio,Supply Chain Velocity,Stage Transition Time,Time to Critical,Lead Time,Predicted Expiry Waste,Anomaly Score,RMS ID,Manufacturer ID,Distributor ID,Retailer ID
M-1005,O-71183,Metformin,Controls blood sugar in type 2 diabetes.,B-8944,2024-01-28,96400,Man,Mumbai,2,2025-10-17,310.0,Pune,RET-4,Delhi,DIS-6,Mumbai,MAN-3,Jaipur,RMS-7,0,0,0.0,2024-08-15,96400,0.0,0.0,200,2,0,0.0,29884000.0,96400,RMS-7,MAN-3,DIS-6,RET-4
M-1003,O-43723,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-2612,2020-12-21,63150,Dis,Hyderabad,21,2021-10-16,-1152.0,Mumbai,RET-8,Hyderabad,DIS-1,Hyderabad,MAN-1,Ahmedabad,RMS-9,1728,Understock,0.0,2023-07-23,61422,-1.5,0.0,944,21,0,0.0,-72748800.0,61422,RMS-9,MAN-1,DIS-1,RET-8
M-1010,O-41293,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-9343,2021-02-26,35670,Dis,Kolkata,18,2023-01-29,-682.0,Chennai,RET-2,Kolkata,DIS-9,Bangalore,MAN-9,Lucknow,RMS-10,45604,Understock,0.0,2024-07-30,-9934,-66.86803519061584,0.0,1250,18,35604,0.0,-24326940.0,9934,RMS-10,MAN-9,DIS-9,RET-2
M-1013,O-64492,Montelukast,Prevents asthma & seasonal allergies.,B-7321,2021-08-31,43950,RMS,Bangalore,1198,2023-04-30,0.0,Mumbai,RET-8,Lucknow,DIS-4,Ahmedabad,MAN-8,Bangalore,RMS-2,0,0,0.0,2023-11-30,43950,0.0,0.0,821,1198,0,0.0,0.0,43950,RMS-2,MAN-8,DIS-4,RET-8
M-1006,O-62485,Omeprazole,Treats GERD and other stomach issues.,B-6427,2021-12-06,38830,Man,Chennai,13,2023-12-10,-367.0,Ahmedabad,RET-6,Bangalore,DIS-7,Chennai,MAN-7,Hyderabad,RMS-1,0,0,0.0,2024-05-04,38830,-0.0,0.0,880,13,0,0.0,-14250610.0,38830,RMS-1,MAN-7,DIS-7,RET-6
M-1001,O-64686,Amoxicillin,Antibiotic for bacterial infections.,B-6698,2020-10-29,87350,Ret,Ahmedabad,10,2022-01-29,-1047.0,Ahmedabad,RET-6,Jaipur,DIS-8,Kolkata,MAN-5,Bangalore,RMS-2,0,0,1750.0,2023-08-03,87350,-0.0,0.02003434459072696,1008,10,0,0.0,-52260.25714285715,87350,RMS-2,MAN-5,DIS-8,RET-6
M-1003,O-51403,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-3424,2024-11-10,90360,Ret,Delhi,4,2027-02-11,792.0,Delhi,RET-5,Hyderabad,DIS-1,Lucknow,MAN-4,Bangalore,RMS-2,0,0,7590.0,2024-11-20,90360,0.0,0.08399734395750331,10,4,0,0.0,9428.86956521739,90360,RMS-2,MAN-4,DIS-1,RET-5
M-1007,O-23359,Cetirizine,Antihistamine for allergy symptoms.,B-9611,2024-11-11,61280,Ret,Jaipur,12,2027-01-31,781.0,Jaipur,RET-1,Kolkata,DIS-9,Ahmedabad,MAN-8,Mumbai,RMS-4,0,0,9470.0,2024-12-07,61280,0.0,0.15453655352480417,26,12,0,0.0,5053.820485744456,61280,RMS-4,MAN-8,DIS-9,RET-1
M-1014,O-40867,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-8355,2020-08-23,21967,Dis,Chennai,13,2022-09-06,-827.0,Chennai,RET-2,Chennai,DIS-10,Mumbai,MAN-3,Pune,RMS-5,29084,Understock,0.0,2021-01-05,-7117,-35.16807738814994,0.0,135,13,19084,0.0,-18166709.0,7117,RMS-5,MAN-3,DIS-10,RET-2
M-1013,O-17404,Montelukast,Prevents asthma & seasonal allergies.,B-2977,2020-04-28,30288,RMS,Hyderabad,1688,2023-03-25,0.0,Jaipur,RET-1,Jaipur,DIS-8,Mumbai,MAN-3,Hyderabad,RMS-1,0,0,0.0,2021-08-07,30288,0.0,0.0,466,1688,0,0.0,0.0,30288,RMS-1,MAN-3,DIS-8,RET-1
M-1010,O-21379,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-4565,2023-12-17,21870,RMS,Lucknow,360,2026-05-29,0.0,Mumbai,RET-8,Delhi,DIS-6,Pune,MAN-10,Lucknow,RMS-10,0,0,0.0,2024-01-25,21870,0.0,0.0,39,360,0,0.0,0.0,21870,RMS-10,MAN-10,DIS-6,RET-8
M-1002,O-98450,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-5823,2023-05-25,74520,RMS,Hyderabad,566,2023-12-01,0.0,Bangalore,RET-3,Lucknow,DIS-4,Mumbai,MAN-3,Hyderabad,RMS-1,0,0,0.0,2024-10-02,74520,0.0,0.0,496,566,0,0.0,0.0,74520,RMS-1,MAN-3,DIS-4,RET-3
M-1013,O-35812,Montelukast,Prevents asthma & seasonal allergies.,B-6236,2021-12-09,73610,Dis,Mumbai,4,2023-10-23,-415.0,Delhi,RET-5,Mumbai,DIS-2,Chennai,MAN-7,Chennai,RMS-3,43566,Optimal,0.0,2024-11-25,30044,-104.97831325301205,0.0,1082,4,33566,0.0,-30548150.0,30044,RMS-3,MAN-7,DIS-2,RET-5
M-1007,O-43598,Cetirizine,Antihistamine for allergy symptoms.,B-1221,2021-08-07,45090,RMS,Hyderabad,1222,2023-10-18,0.0,Bangalore,RET-3,Chennai,DIS-10,Chennai,MAN-7,Hyderabad,RMS-1,0,0,0.0,2023-09-04,45090,0.0,0.0,758,1222,0,0.0,0.0,45090,RMS-1,MAN-7,DIS-10,RET-3
M-1000,O-82159,Paracetamol,Relieves fever & mild to moderate pain.,B-1472,2020-06-30,58490,Dis,Kolkata,30,2022-12-02,-740.0,Delhi,RET-5,Kolkata,DIS-9,Kolkata,MAN-5,Delhi,RMS-8,42074,Optimal,0.0,2022-01-05,16416,-56.85675675675676,0.0,554,30,32074,0.0,-43282600.0,16416,RMS-8,MAN-5,DIS-9,RET-5
M-1006,O-23112,Omeprazole,Treats GERD and other stomach issues.,B-6007,2022-05-30,114696,Ret,Hyderabad,10,2024-02-03,-312.0,Hyderabad,RET-9,Mumbai,DIS-2,Pune,MAN-10,Hyderabad,RMS-1,0,0,6370.0,2023-05-01,114696,-0.0,0.055538118155820604,336,10,0,0.0,-5617.763265306122,114696,RMS-1,MAN-10,DIS-2,RET-9
M-1012,O-34083,Levofloxacin,Antibiotic for bacterial infections.,B-1830,2021-04-18,40000,RMS,Pune,1333,2022-10-31,0.0,Mumbai,RET-8,Chennai,DIS-10,Chennai,MAN-7,Pune,RMS-5,0,0,0.0,2021-05-22,40000,0.0,0.0,34,1333,0,0.0,0.0,40000,RMS-5,MAN-7,DIS-10,RET-8
M-1002,O-53707,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-2813,2021-08-26,90510,Dis,Ahmedabad,24,2024-07-28,-136.0,Delhi,RET-5,Ahmedabad,DIS-3,Jaipur,MAN-2,Delhi,RMS-8,22451,Optimal,0.0,2024-11-13,68059,-165.0808823529412,0.0,1175,24,12451,0.0,-12309360.0,68059,RMS-8,MAN-2,DIS-3,RET-5
M-1008,O-12512,Dolo 650,Brand of paracetamol for pain & fever.,B-7257,2023-06-03,62410,Man,Delhi,18,2025-01-10,30.0,Hyderabad,RET-9,Ahmedabad,DIS-3,Delhi,MAN-6,Pune,RMS-5,0,0,0.0,2024-02-03,62410,0.0,0.0,245,18,0,0.0,1872300.0,62410,RMS-5,MAN-6,DIS-3,RET-9
M-1002,O-59638,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-2491,2024-11-05,9600,Man,Ahmedabad,6,2026-03-03,447.0,Lucknow,RET-10,Lucknow,DIS-4,Ahmedabad,MAN-8,Lucknow,RMS-10,0,0,0.0,2024-12-07,9600,0.0,0.0,32,6,0,0.0,4291200.0,9600,RMS-10,MAN-8,DIS-4,RET-10
M-1000,O-45538,Paracetamol,Relieves fever & mild to moderate pain.,B-7497,2021-01-03,61240,Man,Delhi,5,2022-12-04,-738.0,Kolkata,RET-7,Mumbai,DIS-2,Delhi,MAN-6,Hyderabad,RMS-1,0,0,0.0,2023-12-19,61240,-0.0,0.0,1080,5,0,0.0,-45195120.0,61240,RMS-1,MAN-6,DIS-2,RET-7
M-1007,O-20937,Cetirizine,Antihistamine for allergy symptoms.,B-4096,2020-01-03,71950,Ret,Jaipur,9,2020-12-13,-1459.0,Jaipur,RET-1,Kolkata,DIS-9,Kolkata,MAN-5,Delhi,RMS-8,0,0,9250.0,2021-03-09,71950,-0.0,0.12856150104239056,431,9,0,0.0,-11348.654054054054,71950,RMS-8,MAN-5,DIS-9,RET-1
M-1011,O-42956,Pantoprazole,Treats stomach & esophagus problems.,B-5178,2024-08-13,87160,RMS,Ahmedabad,120,2027-02-26,0.0,Ahmedabad,RET-6,Lucknow,DIS-4,Ahmedabad,MAN-8,Ahmedabad,RMS-9,0,0,0.0,2024-09-04,87160,0.0,0.0,22,120,0,0.0,0.0,87160,RMS-9,MAN-8,DIS-4,RET-6
M-1013,O-12113,Montelukast,Prevents asthma & seasonal allergies.,B-3593,2022-06-07,28320,Man,Mumbai,4,2023-03-30,-622.0,Ahmedabad,RET-6,Kolkata,DIS-9,Mumbai,MAN-3,Hyderabad,RMS-1,0,0,0.0,2023-05-09,28320,-0.0,0.0,336,4,0,0.0,-17615040.0,28320,RMS-1,MAN-3,DIS-9,RET-6
M-1006,O-28565,Omeprazole,Treats GERD and other stomach issues.,B-8579,2024-10-10,43340,Dis,Lucknow,20,2027-08-05,967.0,Hyderabad,RET-9,Lucknow,DIS-4,Lucknow,MAN-4,Hyderabad,RMS-1,18648,Understock,0.0,2024-12-06,24692,19.284384694932783,0.0,57,20,8648,0.0,41909780.0,24692,RMS-1,MAN-4,DIS-4,RET-9
M-1005,O-87531,Metformin,Controls blood sugar in type 2 diabetes.,B-3033,2024-06-27,75510,RMS,Hyderabad,167,2025-08-19,0.0,Jaipur,RET-1,Hyderabad,DIS-1,Lucknow,MAN-4,Hyderabad,RMS-1,0,0,0.0,2024-11-30,75510,0.0,0.0,156,167,0,0.0,0.0,75510,RMS-1,MAN-4,DIS-1,RET-1
M-1011,O-63170,Pantoprazole,Treats stomach & esophagus problems.,B-3059,2020-12-27,54990,RMS,Ahmedabad,1445,2022-10-24,0.0,Lucknow,RET-10,Delhi,DIS-6,Bangalore,MAN-9,Ahmedabad,RMS-9,0,0,0.0,2023-05-14,54990,0.0,0.0,868,1445,0,0.0,0.0,54990,RMS-9,MAN-9,DIS-6,RET-10
M-1010,O-58402,Aspirin,"Reduces pain, fever, inflammation, and prevents heart attacks.",B-8079,2023-10-20,65100,RMS,Hyderabad,418,2025-04-07,0.0,Pune,RET-4,Pune,DIS-5,Lucknow,MAN-4,Hyderabad,RMS-1,0,0,0.0,2024-01-07,65100,0.0,0.0,79,418,0,0.0,0.0,65100,RMS-1,MAN-4,DIS-5,RET-4
M-1007,O-38164,Cetirizine,Antihistamine for allergy symptoms.,B-7691,2024-06-16,95028,Man,Chennai,20,2026-10-28,686.0,Kolkata,RET-7,Pune,DIS-5,Chennai,MAN-7,Kolkata,RMS-6,0,0,0.0,2024-11-13,95028,0.0,0.0,150,20,0,0.0,65189208.0,95028,RMS-6,MAN-7,DIS-5,RET-7
M-1003,O-54248,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-5336,2021-06-16,38766,Dis,Kolkata,7,2023-02-28,-652.0,Chennai,RET-2,Kolkata,DIS-9,Bangalore,MAN-9,Ahmedabad,RMS-9,14414,Understock,0.0,2024-09-24,24352,-22.107361963190183,0.0,1196,7,4414,0.0,-25275432.0,24352,RMS-9,MAN-9,DIS-9,RET-2
M-1014,O-93337,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-2188,2020-01-22,85740,RMS,Jaipur,1785,2022-10-30,0.0,Delhi,RET-5,Chennai,DIS-10,Jaipur,MAN-2,Jaipur,RMS-7,0,0,0.0,2022-01-21,85740,0.0,0.0,730,1785,0,0.0,0.0,85740,RMS-7,MAN-2,DIS-10,RET-5
M-1000,O-46794,Paracetamol,Relieves fever & mild to moderate pain.,B-6109,2024-05-04,61380,Ret,Lucknow,3,2026-09-05,633.0,Lucknow,RET-10,Pune,DIS-5,Delhi,MAN-6,Mumbai,RMS-4,0,0,750.0,2024-08-02,61380,0.0,0.012218963831867057,90,3,0,0.0,51804.72,61380,RMS-4,MAN-6,DIS-5,RET-10
M-1004,O-24000,Azithromycin,Antibiotic for bacterial infections.,B-9808,2023-01-24,80930,RMS,Pune,687,2025-04-29,0.0,Mumbai,RET-8,Delhi,DIS-6,Chennai,MAN-7,Pune,RMS-5,0,0,0.0,2024-05-11,80930,0.0,0.0,473,687,0,0.0,0.0,80930,RMS-5,MAN-7,DIS-6,RET-8
M-1009,O-53678,Cefixime,Antibiotic for respiratory and UTI infections.,B-6023,2023-11-30,53970,RMS,Pune,377,2025-08-31,0.0,Bangalore,RET-3,Chennai,DIS-10,Delhi,MAN-6,Pune,RMS-5,0,0,0.0,2024-05-22,53970,0.0,0.0,174,377,0,0.0,0.0,53970,RMS-5,MAN-6,DIS-10,RET-3
M-1013,O-87811,Montelukast,Prevents asthma & seasonal allergies.,B-3454,2022-12-20,19660,Man,Hyderabad,21,2024-01-07,-339.0,Chennai,RET-2,Chennai,DIS-10,Hyderabad,MAN-1,Kolkata,RMS-6,0,0,0.0,2024-10-27,19660,-0.0,0.0,677,21,0,0.0,-6664740.0,19660,RMS-6,MAN-1,DIS-10,RET-2
M-1000,O-20677,Paracetamol,Relieves fever & mild to moderate pain.,B-6390,2024-04-09,45760,Ret,Jaipur,14,2026-12-07,726.0,Jaipur,RET-1,Delhi,DIS-6,Bangalore,MAN-9,Lucknow,RMS-10,0,0,5250.0,2024-05-29,45760,0.0,0.11472902097902098,50,14,0,0.0,6327.954285714286,45760,RMS-10,MAN-9,DIS-6,RET-1
M-1003,O-69882,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-9093,2021-05-24,99330,Man,Delhi,19,2023-09-29,-439.0,Delhi,RET-5,Bangalore,DIS-7,Delhi,MAN-6,Hyderabad,RMS-1,0,0,0.0,2022-03-16,99330,-0.0,0.0,296,19,0,0.0,-43605870.0,99330,RMS-1,MAN-6,DIS-7,RET-5
M-1001,O-42287,Amoxicillin,Antibiotic for bacterial infections.,B-5474,2023-04-24,90920,Man,Hyderabad,2,2024-04-14,-241.0,Chennai,RET-2,Mumbai,DIS-2,Hyderabad,MAN-1,Ahmedabad,RMS-9,0,0,0.0,2023-06-17,90920,-0.0,0.0,54,2,0,0.0,-21911720.0,90920,RMS-9,MAN-1,DIS-2,RET-2
M-1006,O-85873,Omeprazole,Treats GERD and other stomach issues.,B-8930,2024-06-10,98160,RMS,Mumbai,184,2025-02-01,0.0,Chennai,RET-2,Chennai,DIS-10,Mumbai,MAN-3,Mumbai,RMS-4,0,0,0.0,2024-12-02,98160,0.0,0.0,175,184,0,0.0,0.0,98160,RMS-4,MAN-3,DIS-10,RET-2
M-1006,O-98672,Omeprazole,Treats GERD and other stomach issues.,B-6754,2024-05-05,37860,Man,Pune,1,2026-05-22,527.0,Ahmedabad,RET-6,Chennai,DIS-10,Pune,MAN-10,Jaipur,RMS-7,0,0,0.0,2024-12-03,37860,0.0,0.0,212,1,0,0.0,19952220.0,37860,RMS-7,MAN-10,DIS-10,RET-6
M-1006,O-56748,Omeprazole,Treats GERD and other stomach issues.,B-8053,2024-11-06,34230,RMS,Hyderabad,35,2026-02-27,0.0,Mumbai,RET-8,Ahmedabad,DIS-3,Lucknow,MAN-4,Hyderabad,RMS-1,0,0,0.0,2024-11-25,34230,0.0,0.0,19,35,0,0.0,0.0,34230,RMS-1,MAN-4,DIS-3,RET-8
M-1014,O-74394,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-9152,2022-12-28,18910,Man,Lucknow,6,2024-10-22,-50.0,Hyderabad,RET-9,Jaipur,DIS-8,Lucknow,MAN-4,Delhi,RMS-8,0,0,0.0,2023-11-01,18910,-0.0,0.0,308,6,0,0.0,-945500.0,18910,RMS-8,MAN-4,DIS-8,RET-9
M-1000,O-72778,Paracetamol,Relieves fever & mild to moderate pain.,B-3975,2022-08-11,38140,Man,Chennai,5,2024-01-05,-341.0,Jaipur,RET-1,Pune,DIS-5,Chennai,MAN-7,Jaipur,RMS-7,0,0,0.0,2024-04-17,38140,-0.0,0.0,615,5,0,0.0,-13005740.0,38140,RMS-7,MAN-7,DIS-5,RET-1
M-1008,O-57787,Dolo 650,Brand of paracetamol for pain & fever.,B-7308,2022-03-05,39340,Ret,Jaipur,8,2022-12-03,-739.0,Jaipur,RET-1,Pune,DIS-5,Kolkata,MAN-5,Ahmedabad,RMS-9,0,0,1860.0,2024-04-19,39340,-0.0,0.0472801220132181,776,8,0,0.0,-15630.247311827958,39340,RMS-9,MAN-5,DIS-5,RET-1
M-1001,O-58215,Amoxicillin,Antibiotic for bacterial infections.,B-9172,2020-06-09,98891,Ret,Chennai,5,2021-12-16,-1091.0,Chennai,RET-2,Ahmedabad,DIS-3,Chennai,MAN-7,Mumbai,RMS-4,0,0,3630.0,2023-12-08,98891,-0.0,0.03670708153421444,1277,5,0,0.0,-29721.785399449032,98891,RMS-4,MAN-7,DIS-3,RET-2
M-1014,O-95035,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-3410,2024-10-30,83160,RMS,Pune,42,2025-05-16,0.0,Bangalore,RET-3,Ahmedabad,DIS-3,Jaipur,MAN-2,Pune,RMS-5,0,0,0.0,2024-12-11,83160,0.0,0.0,42,42,0,0.0,0.0,83160,RMS-5,MAN-2,DIS-3,RET-3
M-1008,O-83919,Dolo 650,Brand of paracetamol for pain & fever.,B-3410,2023-02-12,53060,RMS,Lucknow,668,2024-01-15,0.0,Chennai,RET-2,Bangalore,DIS-7,Pune,MAN-10,Lucknow,RMS-10,0,0,0.0,2023-12-01,53060,0.0,0.0,292,668,0,0.0,0.0,53060,RMS-10,MAN-10,DIS-7,RET-2
M-1013,O-17101,Montelukast,Prevents asthma & seasonal allergies.,B-2044,2023-03-29,9390,Ret,Pune,7,2025-09-15,278.0,Pune,RET-4,Pune,DIS-5,Lucknow,MAN-4,Ahmedabad,RMS-9,0,0,9450.0,2024-02-15,9390,0.0,1.0063897763578276,323,7,0,0.0,276.2349206349206,9390,RMS-9,MAN-4,DIS-5,RET-4
M-1002,O-66684,Ciprofloxacin,"Treats bacterial infections, especially UTI.",B-1054,2020-10-23,44260,Dis,Chennai,12,2021-06-12,-1278.0,Chennai,RET-2,Chennai,DIS-10,Lucknow,MAN-4,Bangalore,RMS-2,26596,Understock,0.0,2021-10-31,17664,-20.810641627543035,0.0,373,12,16596,0.0,-56564280.0,17664,RMS-2,MAN-4,DIS-10,RET-2
M-1005,O-76644,Metformin,Controls blood sugar in type 2 diabetes.,B-1876,2023-12-16,17680,RMS,Delhi,361,2024-08-16,0.0,Lucknow,RET-10,Pune,DIS-5,Bangalore,MAN-9,Delhi,RMS-8,0,0,0.0,2024-11-09,17680,0.0,0.0,329,361,0,0.0,0.0,17680,RMS-8,MAN-9,DIS-5,RET-10
M-1009,O-45655,Cefixime,Antibiotic for respiratory and UTI infections.,B-2845,2024-08-01,86180,Ret,Pune,10,2026-03-26,470.0,Pune,RET-4,Hyderabad,DIS-1,Mumbai,MAN-3,Bangalore,RMS-2,0,0,9000.0,2024-09-16,86180,0.0,0.10443258296588535,46,10,0,0.0,4500.511111111111,86180,RMS-2,MAN-3,DIS-1,RET-4
M-1014,O-79230,Atorvastatin,Lowers cholesterol and reduces heart disease risk.,B-8295,2024-08-04,65868,RMS,Jaipur,129,2026-01-02,0.0,Ahmedabad,RET-6,Pune,DIS-5,Delhi,MAN-6,Jaipur,RMS-7,0,0,0.0,2024-11-26,65868,0.0,0.0,114,129,0,0.0,0.0,65868,RMS-7,MAN-6,DIS-5,RET-6
M-1000,O-48150,Paracetamol,Relieves fever & mild to moderate pain.,B-6919,2020-04-21,19880,Man,Ahmedabad,16,2021-12-26,-1081.0,Ahmedabad,RET-6,Mumbai,DIS-2,Ahmedabad,MAN-8,Delhi,RMS-8,0,0,0.0,2020-12-25,19880,-0.0,0.0,248,16,0,0.0,-21490280.0,19880,RMS-8,MAN-8,DIS-2,RET-6
M-1007,O-73324,Cetirizine,Antihistamine for allergy symptoms.,B-6480,2023-02-07,31990,RMS,Mumbai,673,2025-08-14,0.0,Jaipur,RET-1,Jaipur,DIS-8,Hyderabad,MAN-1,Mumbai,RMS-4,0,0,0.0,2024-01-31,31990,0.0,0.0,358,673,0,0.0,0.0,31990,RMS-4,MAN-1,DIS-8,RET-1
M-1007,O-12317,Cetirizine,Antihistamine for allergy symptoms.,B-3747,2024-05-23,84660,RMS,Chennai,202,2025-09-11,0.0,Mumbai,RET-8,Hyderabad,DIS-1,Ahmedabad,MAN-8,Chennai,RMS-3,0,0,0.0,2024-08-22,84660,0.0,0.0,91,202,0,0.0,0.0,84660,RMS-3,MAN-8,DIS-1,RET-8
M-1003,O-33521,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-9658,2022-01-14,8080,RMS,Ahmedabad,1062,2024-05-16,0.0,Hyderabad,RET-9,Pune,DIS-5,Kolkata,MAN-5,Ahmedabad,RMS-9,0,0,0.0,2024-01-04,8080,0.0,0.0,720,1062,0,0.0,0.0,8080,RMS-9,MAN-5,DIS-5,RET-9
M-1003,O-61306,Ibuprofen,"NSAID for pain, fever, and inflammation.",B-4175,2023-02-13,61600,Man,Kolkata,26,2025-11-07,331.0,Lucknow,RET-10,Lucknow,DIS-4,Kolkata,MAN-5,Hyderabad,RMS-1,0,0,0.0,2024-11-14,61600,0.0,0.0,640,26,0,0.0,20389600.0,61600,RMS-1,MAN-5,DIS-4,RET-10
M-1004,O-90397,Azithromycin,Antibiotic for bacterial infections.,B-7589,2020-12-26,63490,Man,Pune,2,2022-02-05,-1040.0,Pune,RET-4,Delhi,DIS-6,Pune,MAN-10,Bangalore,RMS-2,0,0,0.0,2024-04-26,63490,-0.0,0.0,1217,2,0,0.0,-66029600.0,63490,RMS-2,MAN-10,DIS-6,RET-4
M-1013,O-61397,Montelukast,Prevents asthma & seasonal allergies.,B-9510,2023-12-11,96060,Ret,Hyderabad,21,2026-05-01,506.0,Hyderabad,RET-9,Mumbai,DIS-2,Chennai,MAN-7,Kolkata,RMS-6,0,0,3750.0,2024-02-15,96060,0.0,0.039038101186758274,66,21,0,0.0,12961.695999999998,96060,RMS-6,MAN-7,DIS-2,RET-9
M-1000,O-38311,Paracetamol,Relieves fever & mild to moderate pain.,B-8583,2023-06-18,52960,RMS,Ahmedabad,542,2024-02-25,0.0,Pune,RET-4,Mumbai,DIS-2,Mumbai,MAN-3,Ahmedabad,RMS-9,0,0,0.0,2024-04-04,52960,0.0,0.0,291,542,0,0.0,0.0,52960,RMS-9,MAN-3,DIS-2,RET-4
M-1006,O-83551,Omeprazole,Treats GERD and other stomach issues.,B-6028,2024-06-17,47740,Ret,Mumbai,21,2026-08-09,606.0,Mumbai,RET-8,Delhi,DIS-6,Chennai,MAN-7,Pune,RMS-5,0,0,3430.0,2024-09-02,47740,0.0,0.0718475073313783,77,21,0,0.0,8434.530612244898,47740,RMS-5,MAN-7,DIS-6,RET-8
M-1001,O-18548,Amoxicillin,Antibiotic for bacterial infections.,B-1189,2022-12-27,70350,RMS,Delhi,715,2024-11-18,0.0,Ahmedabad,RET-6,Chennai,DIS-10,Kolkata,MAN-5,Delhi,RMS-8,0,0,0.0,2023-04-09,70350,0.0,0.0,103,715,0,0.0,0.0,70350,RMS-8,MAN-5,DIS-10,RET-6
M-1013,O-47552,Montelukast,Prevents asthma & seasonal allergies.,B-3916,2022-02-05,98150,Man,Pune,6,2024-09-06,-96.0,Ahmedabad,RET-6,Pune,DIS-5,Pune,MAN-10,Mumbai,RMS-4,0,0,0.0,2022-11-03,98150,-0.0,0.0,271,6,0,0.0,-9422400.0,98150,RMS-4,MAN-10,DIS-5,RET-6
M-1004,O-43201,Azithromycin,Antibiotic for bacterial infections.,B-2540,2021-06-28,87260,RMS,Ahmedabad,1262,2022-08-20,0.0,Mumbai,RET-8,Hyderabad,DIS-1,Mumbai,MAN-3,Ahmedabad,RMS-9,0,0,0.0,2022-05-29,87260,0.0,0.0,335,1262,0,0.0,0.0,87260,RMS-9,MAN-3,DIS-1,RET-8
M-1000,O-17143,Paracetamol,Relieves fever & mild to moderate pain.,B-5146,2020-11-21,48940,Man,Pune,3,2023-02-21,-659.0,Jaipur,RET-1,Hyderabad,DIS-1,Pune,MAN-10,Chennai,RMS-3,0,0,0.0,2024-03-16,48940,-0.0,0.0,1211,3,0,0.0,-32251460.0,48940,RMS-3,MAN-10,DIS-1,RET-1
M-1009,O-98567,Cefixime,Antibiotic for respiratory and UTI infections.,B-4347,2020-02-17,78360,Ret,Pune,2,2022-11-29,-743.0,Pune,RET-4,Pune,DIS-5,Lucknow,MAN-4,Hyderabad,RMS-1,0,0,5230.0,2022-09-14,78360,-0.0,0.06674323634507402,940,2,0,0.0,-11132.21414913958,78360,RMS-1,MAN-4,DIS-5,RET-4
M-1004,O-66019,Azithromycin,Antibiotic for bacterial infections.,B-9845,2020-01-07,56530,Ret,Bangalore,25,2022-07-18,-877.0,Bangalore,RET-3,Bangalore,DIS-7,Bangalore,MAN-9,Mumbai,RMS-4,0,0,9800.0,2024-03-20,56530,-0.0,0.17335927825933134,1534,25,0,0.0,-5058.858163265307,56530,RMS-4,MAN-9,DIS-7,RET-3
M-1011,O-44965,Pantoprazole,Treats stomach & esophagus problems.,B-1348,2023-01-03,95007,Dis,Pune,29,2024-03-14,-272.0,Lucknow,RET-10,Pune,DIS-5,Chennai,MAN-7,Chennai,RMS-3,8182,Optimal,0.0,2023-11-30,86825,-30.080882352941178,0.0,331,29,0,0.0,-25841904.0,86825,RMS-3,MAN-7,DIS-5,RET-10
M-1005,O-61435,Metformin,Controls blood sugar in type 2 diabetes.,B-4158,2020-04-26,97681,Ret,Chennai,16,2022-05-04,-952.0,Chennai,RET-2,Ahmedabad,DIS-3,Mumbai,MAN-3,Lucknow,RMS-10,0,0,9190.0,2021-05-29,97681,-0.0,0.09408175591977969,398,16,0,0.0,-10118.85875952122,97681,RMS-10,MAN-3,DIS-3,RET-2
M-1008,O-88902,Dolo 650,Brand of paracetamol for pain & fever.,B-7810,2021-02-09,83460,Dis,Hyderabad,21,2022-07-29,-866.0,Hyderabad,RET-9,Hyderabad,DIS-1,Jaipur,MAN-2,Bangalore,RMS-2,36321,Optimal,0.0,2022-06-24,47139,-41.941108545034645,0.0,500,21,26321,0.0,-72276360.0,47139,RMS-2,MAN-2,DIS-1,RET-9
M-1006,O-93350,Omeprazole,Treats GERD and other stomach issues.,B-3111,2023-10-13,48780,RMS,Ahmedabad,425,2025-02-28,0.0,Lucknow,RET-10,Jaipur,DIS-8,Mumbai,MAN-3,Ahmedabad,RMS-9,0,0,0.0,2023-11-14,48780,0.0,0.0,32,425,0,0.0,0.0,48780,RMS-9,MAN-3,DIS-8,RET-10
